Las teperaturas son: 
86.780724	91.023582	92.679688	93.323380	93.525146	93.521393	93.422272	93.283371	93.132927	92.983047	92.834198	92.676285	92.487228	92.228256	91.833481	91.186584	90.065796	88.000198	83.853516	74.484375	
81.119171	84.662750	86.408752	87.132744	87.305923	87.193008	86.942642	86.638687	86.326454	86.025620	85.736046	85.439087	85.095352	84.637894	83.958267	82.879158	81.100815	78.097855	72.937668	64.083992	
78.082970	80.176865	81.262390	81.617828	81.516792	81.161552	80.687759	80.181129	79.691010	79.238892	78.822723	78.417770	77.974319	77.411575	76.606323	75.374207	73.441307	70.409882	65.748039	58.922096	
76.114624	76.823944	77.012619	76.763138	76.217506	75.510323	74.747139	74.001671	73.318611	72.716965	72.191978	71.715424	71.233749	70.664108	69.888000	68.743134	67.016617	64.449554	60.779423	55.872681	
74.657562	74.160629	73.427643	72.482582	71.401787	70.273132	69.174278	68.163673	67.277893	66.531372	65.916649	65.404068	64.940781	64.448975	63.823864	62.933128	61.621429	59.727657	57.127411	53.813408	
73.485382	71.942276	70.335670	68.682808	67.034088	65.451431	63.992908	62.703876	61.612709	60.729050	60.043098	59.525238	59.125748	58.774677	58.382656	57.844109	57.045509	55.882587	54.290390	52.285072	
72.492935	70.030624	67.617554	65.281746	63.067871	61.026272	59.203354	57.635056	56.343002	55.332626	54.592342	54.093353	53.789890	53.620087	53.508041	53.368195	53.113335	52.667858	51.986450	51.074589	
71.623550	68.340515	65.187431	62.208328	59.451580	56.964279	54.786804	52.948765	51.466557	50.342087	49.562393	49.099731	48.912231	48.945126	49.133087	49.404198	49.686241	49.915680	50.048576	50.070507	
70.840637	66.811356	62.976246	59.396584	56.128429	53.219715	50.707756	48.617573	46.961105	45.737038	44.931057	44.516380	44.454613	44.696976	45.186237	45.859634	46.653038	47.506336	48.369415	49.207020	
70.114700	65.391190	60.919632	56.778866	53.033813	49.734325	46.915203	44.596882	42.786530	41.479176	40.658783	40.299225	40.365173	40.813133	41.592625	42.647758	43.919243	45.346817	46.871849	48.439529	
69.416336	64.026688	58.948761	54.279404	50.091789	46.436260	43.343220	40.826611	38.887177	37.515034	36.691612	36.390984	36.580776	37.222771	38.273254	39.683102	41.397633	43.356255	45.492165	47.732559	
68.711029	62.654991	56.982079	51.807915	47.211308	43.238724	39.911514	37.233067	35.194565	33.779095	32.964321	32.724075	33.029148	33.847450	35.143478	36.876907	39.000183	41.455101	44.169041	47.052452	
67.953262	61.194511	54.916077	49.252525	44.282085	40.038708	36.526413	33.731426	31.630741	30.197515	29.404150	29.223854	29.631207	30.601906	32.111519	34.132763	36.630730	39.555683	42.834213	46.361458	
67.077499	59.531597	52.612682	46.470947	41.170303	36.716454	33.082901	30.229328	28.112629	26.692726	25.935257	25.812607	26.304104	27.395521	29.077599	31.342566	34.177319	37.551708	41.401638	45.610542	
65.981384	57.497631	49.880203	43.279175	37.714535	33.136467	29.468559	26.632170	24.557789	23.189178	22.484211	22.414593	22.965488	24.135202	25.934343	28.383047	31.503567	35.304264	39.751083	44.727451	
64.490143	54.826733	46.443718	39.438049	33.724121	29.152256	25.570835	22.850851	20.891800	19.620211	18.986473	18.962263	19.539452	20.730515	22.569824	25.114218	28.438931	32.621250	37.699203	43.592594	
62.273411	51.074600	41.901451	34.641960	28.985176	24.618437	21.289547	18.812668	17.057333	15.935825	15.393604	15.403635	15.964533	17.102322	18.875561	21.383034	24.770725	29.227766	34.944965	41.983322	
58.629368	45.462795	35.672264	28.524635	23.285372	19.415764	16.556498	14.475371	13.024228	12.110507	11.680380	11.710112	12.203675	13.196085	14.763169	17.039686	20.247595	24.730692	30.965513	39.429802	
51.859879	36.605545	26.978992	20.721256	16.476143	13.494703	11.362221	9.842801	8.798755	8.149395	7.850222	7.883291	8.254887	8.999665	10.193221	11.978795	14.620615	18.607306	24.833807	34.798363	
37.260414	22.214046	15.045467	11.065459	8.591090	6.935693	5.784166	4.977246	4.428702	4.090429	3.936847	3.958222	4.159176	4.561754	5.215039	6.217969	7.774309	10.336340	15.021280	24.951279	
