Las teperaturas son: 
86.936264	91.327301	93.121246	93.889771	94.201019	94.289383	94.263458	94.177643	94.059448	93.920685	93.761940	93.573753	93.335060	93.008568	92.530243	91.785980	90.556526	88.373718	84.104187	74.609543	
81.429520	85.268791	87.289856	88.262993	88.654678	88.725677	88.621468	88.423576	88.175827	87.897293	87.588104	87.230827	86.788116	86.195953	85.349594	84.076141	82.080864	78.843857	73.438339	64.334000	
78.542542	81.074364	82.567368	83.291931	83.514694	83.432076	83.175026	82.825783	82.431473	82.012680	81.567749	81.073692	80.483810	79.721619	78.669380	77.149261	74.894798	71.516365	66.490692	59.292969	
76.713120	77.992889	78.712494	78.944099	78.820610	78.468994	77.988655	77.448738	76.891052	76.333344	75.771385	75.179146	74.506989	73.677643	72.579712	71.059418	68.913536	65.893776	61.748878	56.356873	
75.380333	75.572540	75.481186	75.117714	74.547478	73.849075	73.092712	72.331291	71.597816	70.905212	70.246552	69.594795	68.901779	68.096375	67.082344	65.737617	63.918552	61.476856	58.301765	54.400017	
74.314041	73.561378	72.691040	71.705841	70.643532	69.555367	68.490799	67.488762	66.573494	65.752808	65.017456	64.340767	63.678299	62.967712	62.129406	61.069523	59.687943	57.895126	55.641792	52.960236	
73.406097	71.815300	70.214401	68.615486	67.049217	65.554092	64.166977	62.916630	61.820042	60.880547	60.087074	59.413979	58.821232	58.255272	57.650925	56.935497	56.036556	54.894768	53.482124	51.821983	
72.597763	70.245026	67.959412	65.767830	63.703651	61.801235	60.090683	58.593891	57.322174	56.275116	55.440178	54.792873	54.297367	53.907661	53.569794	53.225559	52.818497	52.302452	51.652023	50.871956	
71.851242	68.787651	65.853592	63.092476	60.544689	58.244873	56.219570	54.485703	53.049835	51.908104	51.046532	50.441574	50.060989	49.864994	49.808075	49.841656	49.917946	49.994911	50.041725	50.043110	
71.136856	67.390762	63.831818	60.520683	57.506317	54.825027	52.500610	50.545193	48.960396	47.738533	46.863777	46.313133	46.057381	46.062023	46.288342	46.694752	47.238491	47.877598	48.573029	49.290302	
70.425842	66.002213	61.826897	57.978676	54.514862	51.472298	48.870411	46.714817	45.000660	43.715248	42.840073	42.352165	42.225044	42.429279	42.932678	43.700199	44.693466	45.870010	47.182442	48.578140	
69.685028	64.561737	59.760979	55.380844	51.484715	48.105927	45.255146	42.927601	41.108948	39.779442	38.916660	38.497154	38.497288	38.893311	39.660759	40.772842	42.197723	43.894714	45.810005	47.873627	
68.870850	62.991497	57.535919	52.622078	48.313553	44.631836	41.570770	39.108795	37.217590	35.867516	35.030762	34.682976	34.803848	35.376827	36.387802	37.822178	39.659832	41.867580	44.389793	47.140160	
67.920105	61.182323	55.020111	49.568298	44.877266	40.941185	37.724133	35.178547	33.256340	31.914757	31.119122	30.843941	31.073114	31.799438	33.023037	34.747753	36.974049	39.686981	42.838852	46.330219	
66.732956	58.970505	52.028938	46.044537	41.025150	36.910606	33.616009	31.056187	29.157101	27.860031	27.122471	26.917912	27.235497	28.079693	29.469421	31.435122	34.011127	37.219395	41.040535	45.373337	
65.137177	56.095146	48.294701	41.820877	36.577553	32.406078	29.147480	26.667072	24.860382	23.651737	22.991116	22.851650	23.228542	24.139500	25.625988	27.753677	30.608191	34.278522	38.815376	44.151848	
62.804878	52.116737	43.422623	36.600685	31.331303	27.294395	24.231701	21.952679	20.323559	19.254761	18.691345	18.607403	19.004223	19.912071	21.395275	23.559843	26.560280	30.595341	35.866280	42.445061	
59.036472	46.261269	36.838020	30.026009	25.084026	21.467684	18.812990	16.884121	15.530358	14.657681	14.211918	14.170147	14.538345	15.354729	16.699511	18.712959	21.623552	25.782459	31.674240	39.785080	
52.135849	37.146900	27.769480	21.739473	17.696156	14.886709	12.893245	11.477404	10.499748	9.878583	9.569151	9.554035	9.840846	10.466385	11.509196	13.116240	15.556158	19.322575	25.315884	35.040070	
37.400185	22.488251	15.445900	11.581299	9.209219	7.641032	6.560028	5.805696	5.290916	4.967064	4.808422	4.805511	4.963612	5.305846	5.882779	6.795225	8.249180	10.699463	15.266056	25.074020	
