Las teperaturas son: 
86.827614	91.115097	92.812668	93.493896	93.728577	93.752502	93.675385	93.552452	93.411743	93.265266	93.113495	92.946541	92.742607	92.463364	92.043449	91.367241	90.213707	88.112770	83.929054	74.522087	
81.212677	84.845261	86.673981	87.472855	87.711678	87.653999	87.447556	87.175514	86.882736	86.588715	86.293381	85.978416	85.605042	85.107147	84.377403	83.239807	81.396118	78.322632	73.088501	64.159294	
78.221268	80.446831	81.654770	82.121025	82.117165	81.843727	81.435005	80.975677	80.514450	80.072517	79.647934	79.216438	78.729202	78.106667	77.227257	75.908562	73.878906	70.743004	65.971596	59.033714	
76.294403	77.174934	77.522835	77.417549	76.998390	76.397728	75.719337	75.035568	74.390266	73.802048	73.266296	72.755379	72.216866	71.569534	70.696968	69.439438	67.586929	64.883766	61.070866	56.018211	
74.874138	74.583542	74.042534	73.271385	72.343208	71.343178	70.346779	69.410835	68.570862	67.840836	67.213394	66.659615	66.127983	65.542603	64.801216	63.774544	62.310745	60.252586	57.479809	53.989403	
73.732925	72.425766	71.038803	69.585022	68.111107	66.675880	65.334900	64.131645	63.093292	62.228897	61.528770	60.964104	60.486656	60.028671	59.503624	58.809418	57.836521	56.485104	54.694977	52.487175	
72.764702	70.561623	68.389992	66.273148	64.251671	62.372463	60.679169	59.205639	57.972137	56.983437	56.228050	55.678017	55.289169	55.002014	54.743767	54.432655	53.985859	53.332657	52.432976	51.297699	
71.912270	68.904800	66.008545	63.262520	60.710732	58.396587	56.357498	54.620838	53.201511	52.100716	51.305519	50.789047	50.511086	50.419357	50.451817	50.540550	50.618011	50.625858	50.525723	50.308990	
71.138725	67.394165	63.824631	60.486160	57.430267	54.701065	52.332756	50.348038	48.757278	47.558372	46.737007	46.267246	46.112366	46.226105	46.554596	47.039204	47.620602	48.244061	48.865250	49.454918	
70.414642	65.977875	61.773983	57.876495	54.345726	51.227654	48.553925	46.342583	44.599190	43.317928	42.482731	42.068253	42.040810	42.359413	42.976906	43.841537	44.898861	46.094028	47.374245	48.690804	
69.710953	64.603203	59.788624	55.358818	51.382408	47.905880	44.956512	42.545868	40.673061	39.327351	38.490082	38.136040	38.234428	38.749432	39.640572	40.862766	42.366074	44.095245	45.989235	47.981266	
68.993683	63.208336	57.788509	52.844761	48.451477	44.651413	41.462883	38.886963	36.913239	35.523914	34.696541	34.405586	34.623295	35.319839	36.462788	38.015663	39.935452	42.169079	44.649483	47.292938	
68.218025	61.713066	55.672104	50.224934	45.445610	41.364559	37.982948	35.284805	33.245590	31.837603	31.033085	30.805801	31.131638	31.988369	33.354408	35.206043	37.512611	40.229198	43.287617	46.588501	
67.319267	60.005302	53.303589	47.359913	42.234348	37.929363	34.415833	31.651402	29.591539	28.195351	27.428286	27.263197	27.680559	28.668003	30.218822	32.328499	34.987793	38.170956	41.818684	45.819466	
66.195877	57.918049	50.493607	44.068680	38.659832	34.214359	30.653500	27.896788	25.873428	24.526424	23.813446	23.706581	24.191978	25.269543	26.952129	29.262724	32.227005	35.857243	40.123650	44.914162	
64.673882	55.187000	46.969521	40.115005	34.534897	30.077021	26.587738	23.936468	22.021587	20.768957	20.128769	20.072987	20.594296	21.706507	23.445896	25.871727	29.062157	33.097816	38.020409	43.753624	
62.423660	51.369293	42.331665	35.195984	29.648876	25.375633	22.122398	19.702036	17.983154	16.877480	16.330288	16.314758	16.830139	17.903532	19.595020	22.005363	25.282925	29.619576	35.209137	42.115803	
58.744026	45.687737	36.000725	28.947702	23.792282	19.994196	17.192852	15.155063	13.731954	12.830532	12.396816	12.407216	12.866175	13.809506	15.314191	17.516479	20.640144	25.031071	31.168102	39.531429	
51.937370	36.757603	27.201056	21.007318	16.818943	13.885923	11.792681	10.302654	9.277668	8.636740	8.335256	8.355365	8.703652	9.415306	10.566691	12.302050	14.886829	18.811066	24.971268	34.867336	
37.299583	22.290905	15.157722	11.210074	8.764400	7.133498	6.001830	5.209799	4.670928	4.336960	4.182257	4.197124	4.386334	4.772195	5.404174	6.381712	7.909188	10.439600	15.090955	24.986246	
