98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	98.219666	
96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	96.439333	
94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	94.662534	
92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	92.892805	
91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	91.133659	
89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	89.388566	
87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	87.660930	
85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	85.954070	
84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	84.271199	
82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	82.615404	
