87.039215	91.533302	93.425369	94.282700	94.670021	94.819626	94.839584	94.785744	94.689529	94.569748	94.438202	94.302505	94.167709	94.037109	93.912834	93.796265	93.688225	93.589111	93.499161	93.418419	93.346893	93.284546	93.231377	93.187531	93.153053	93.128159	93.113068	93.108002	93.113159	93.128616	93.154259	93.189720	93.234322	93.286819	93.345413	93.407532	93.469604	93.526733	93.572311	93.597290	93.589279	93.530640	93.395599	93.144547	92.713043	91.988129	90.752907	88.542557	84.227875	74.675247	
81.630585	85.671310	87.884003	89.029953	89.568665	89.756416	89.737343	89.595444	89.381660	89.128021	88.855331	88.577278	88.302948	88.038391	87.787544	87.552826	87.335709	87.136871	86.956619	86.794968	86.651779	86.527000	86.420609	86.332687	86.263466	86.213326	86.182755	86.172226	86.182205	86.212921	86.264259	86.335609	86.425743	86.532372	86.652145	86.780128	86.909462	87.030869	87.131805	87.195267	87.198151	87.108246	86.879547	86.443939	85.696152	84.465698	82.462631	79.173843	73.680946	64.463173	
78.837616	81.665237	83.438972	84.415428	84.850372	84.932976	84.791580	84.511108	84.147949	83.739822	83.312271	82.882576	82.462509	82.059875	81.679741	81.325226	80.998100	80.699135	80.428505	80.186035	79.971420	79.784409	79.624886	79.492905	79.388809	79.313187	79.266754	79.250343	79.264709	79.310356	79.387314	79.494949	79.631577	79.794228	79.978218	80.176743	80.380280	80.575912	80.746330	80.868454	80.911362	80.833084	80.575775	80.057816	79.161331	77.712433	75.452003	72.000778	66.848129	59.483719	
77.099625	78.766693	79.852722	80.410904	80.558945	80.413437	80.069214	79.597580	79.050430	78.464821	77.867020	77.275467	76.702881	76.157806	75.645752	75.169983	74.732208	74.333023	73.972275	73.649460	73.363968	73.115234	72.902969	72.727203	72.588272	72.487000	72.424393	72.401627	72.419846	72.479950	72.582314	72.726357	72.910309	73.130768	73.382156	73.656334	73.941856	74.223167	74.479691	74.684357	74.801666	74.784958	74.572464	74.081726	73.202087	71.785538	69.638977	66.528091	62.218651	56.608170	
75.858208	76.528709	76.887947	76.922722	76.678452	76.219749	75.609787	74.902328	74.140068	73.355576	72.573051	71.809952	71.078583	70.387199	69.741051	69.143051	68.594505	68.095474	67.645355	67.243111	66.887657	66.578079	66.313805	66.094711	65.921219	65.794250	65.715149	65.685509	65.706955	65.780891	65.908096	66.088379	66.320107	66.599792	66.921463	67.276199	67.651382	68.029984	68.389542	68.701050	68.927353	69.021187	68.922623	68.556107	67.827454	66.622437	64.810455	62.260826	58.884338	54.712345	
74.887238	74.706894	74.372856	73.857010	73.172005	72.351128	71.433960	70.458466	69.457306	68.457024	67.478088	66.535706	65.640709	64.800278	64.018791	63.298401	62.639603	62.041767	61.503555	61.023273	60.599251	60.230080	59.914837	59.653214	59.445595	59.293045	59.197227	59.160172	59.184067	59.270912	59.422096	59.637993	59.917404	60.257084	60.651146	61.090469	61.562050	62.048286	62.526215	62.966522	63.332592	63.579288	63.651749	63.484535	63.001709	62.119423	60.753426	58.835503	56.342453	53.336525	
74.084183	73.168015	72.195129	71.139702	70.001732	68.797585	67.551353	66.288780	65.033752	63.806610	62.623642	61.497147	60.435806	59.445232	58.528458	57.686523	56.918900	56.224007	55.599606	55.043243	54.552509	54.125420	53.760616	53.457512	53.216446	53.038586	52.925888	52.880859	52.906300	53.004898	53.178818	53.429161	53.755440	54.155014	54.622463	55.149033	55.721970	56.323963	56.932484	57.519196	58.049393	58.481499	58.766953	58.850666	58.672729	58.172443	57.295914	56.008652	54.313324	52.268845	
73.398132	71.837746	70.283890	68.717789	67.136185	65.547272	63.965797	62.408947	60.893673	59.434921	58.044895	56.732807	55.504944	54.365036	53.314537	52.353134	51.479084	50.689693	49.981728	49.351791	48.796700	48.313782	47.901176	47.557983	47.284393	47.081661	46.952026	46.898468	46.924435	47.033401	47.228401	47.511456	47.883018	48.341316	48.881790	49.496483	50.173454	50.896297	51.643654	52.388916	53.099991	53.739388	54.264732	54.629940	54.787590	54.692947	54.310253	53.621460	52.636368	51.401215	
72.801834	70.673248	68.594650	66.554810	64.551376	62.589287	60.678089	58.829468	57.055267	55.366066	53.770473	52.274773	50.882881	49.596535	48.415504	47.337997	46.360950	45.480469	44.692215	43.991806	43.375198	42.838978	42.380688	41.999088	41.694153	41.467182	41.320671	41.258057	41.283470	41.401215	41.615273	41.928734	42.343155	42.857903	43.469566	44.171333	44.952477	45.797935	46.687988	47.598137	48.499153	49.357498	50.136215	50.796345	51.299416	51.610886	51.704960	51.570293	51.215691	50.673786	
72.279747	69.648819	67.098953	64.625717	62.229355	59.914165	57.687210	55.556831	53.531322	51.617966	49.822395	48.148338	46.597488	45.169632	43.862862	42.673866	41.598267	40.630909	39.766323	38.999092	38.324253	37.737633	37.236153	36.818108	36.483269	36.232903	36.069725	35.997620	36.021370	36.146137	36.376930	36.717972	37.172085	37.739933	38.419472	39.205307	40.088196	41.054718	42.087017	43.162842	44.255753	45.335728	46.370190	47.325508	48.169182	48.872704	49.415100	49.786575	49.991764	50.051216	
71.822372	68.748199	65.777817	62.912697	60.156178	57.513321	54.990326	52.593704	50.329445	48.202438	46.216007	44.371696	42.669228	41.106628	39.680397	38.385750	37.216961	36.167683	35.231308	34.401398	33.672043	33.038288	32.496399	32.044182	31.681112	31.408409	31.228943	31.147018	31.168037	31.298000	31.542971	31.908377	32.398346	33.014996	33.757782	34.622887	35.602745	36.685707	37.855888	39.093231	40.373863	41.670723	42.954639	44.195705	45.365196	46.437832	47.394363	48.223972	48.926182	49.511467	
71.423309	67.960098	64.617462	61.401924	58.319939	55.378006	52.582447	49.938950	47.452141	45.125252	42.959839	40.955711	39.110928	37.421936	35.883770	34.490292	33.234512	32.108913	31.105818	30.217770	29.437958	28.760612	28.181349	27.697449	27.308071	27.014315	26.819145	26.727222	26.744530	26.877888	27.134377	27.520641	28.042160	28.702557	29.502861	30.440933	31.510963	32.703133	34.003506	35.394115	36.853344	38.356560	39.877136	41.387665	42.861641	44.275208	45.609093	46.850277	47.993225	49.040115	
71.077721	67.275795	63.606758	60.081429	56.709244	53.498447	50.456024	47.587509	44.896820	42.386101	40.055660	37.903942	35.927628	34.121826	32.480274	30.995605	29.659672	28.463867	27.399504	26.458183	25.632229	24.915070	24.301670	23.788788	23.375208	23.061857	22.851763	22.749859	22.762642	22.897692	23.163063	23.566570	24.115061	24.813639	25.664946	26.668535	27.820366	29.112453	30.532738	32.065182	33.690125	35.384895	37.124729	38.883865	40.636932	42.360397	44.034069	45.642292	47.174889	48.627274	
70.781479	66.687653	62.735542	58.939632	55.312157	51.863159	48.600586	45.530243	42.655815	39.978813	37.498657	35.212784	33.116776	31.204624	29.468948	27.901314	26.492516	25.232979	24.113079	23.123554	22.255920	21.502872	20.858711	20.319664	19.884136	19.552841	19.328794	19.217134	19.224792	19.360027	19.631781	20.048988	20.619789	21.350742	22.246071	23.307001	24.531219	25.912508	27.440588	29.101192	30.876350	32.744984	34.683689	36.667728	38.672211	40.673328	42.649517	44.582489	46.457962	48.265846	
70.530670	66.188301	61.993698	57.964531	54.115532	50.458530	47.002590	43.754047	40.716644	37.891602	35.277767	32.871849	30.668592	28.661066	26.840958	25.198906	23.724810	22.408207	21.238649	20.206089	19.301308	18.516331	17.844833	17.282520	16.827412	16.479965	16.243116	16.122143	16.124323	16.258484	16.534374	16.961945	17.550541	18.308096	19.240339	20.350105	21.636742	23.095711	24.718399	26.492136	28.400448	30.423538	32.539040	34.722855	36.950180	39.196594	41.439079	43.656876	45.832165	47.950340	
70.321312	65.770218	61.370705	57.143223	53.104736	49.268753	45.645531	42.242062	39.062359	36.107582	33.376270	30.864609	28.566723	26.474964	24.580259	22.872461	21.340691	19.973734	18.760399	17.689957	16.752541	15.939564	15.244143	14.661478	14.189188	13.827471	13.579129	13.449493	13.446100	13.578245	13.856362	14.291301	14.893497	15.672152	16.634399	17.784573	19.123587	20.648487	22.352192	24.223499	26.247232	28.404709	30.674347	33.032455	35.454147	37.914291	40.388428	42.853615	45.289024	47.676361	
70.149261	65.425499	60.855400	56.461788	52.263603	48.275959	44.510223	40.974152	37.672150	34.605473	31.772537	29.169207	26.789143	24.624149	22.664553	20.899551	19.317625	17.906902	16.655575	15.552301	14.586647	13.749495	13.033466	12.433314	11.946241	11.572170	11.313753	11.176289	11.167486	11.296998	11.575824	12.015573	12.627651	13.422379	14.408175	15.590754	16.972466	18.551823	20.323170	22.276617	24.398178	26.670120	29.071529	31.579002	34.167492	36.811172	39.484303	42.162037	44.821064	47.440063	
70.010269	65.145981	60.436073	55.905426	51.574745	47.460556	43.575294	39.927509	36.522057	33.360416	30.440983	27.759453	25.309166	23.081537	21.066395	19.252438	17.627602	16.179476	14.895714	13.764465	12.774796	11.917131	11.183666	10.568754	10.069243	9.684730	9.417703	9.273391	9.259573	9.386160	9.664585	10.107090	10.725889	11.532299	12.535860	13.743525	15.158959	16.782001	18.608305	20.629192	22.831747	25.199093	27.710897	30.344021	33.073254	35.872177	38.713955	41.572159	44.421410	47.237953	
69.899986	64.923248	60.100647	55.458786	51.019905	46.801785	42.817879	39.077469	35.585918	32.344978	29.353123	26.605978	24.096695	21.816380	19.754517	17.899387	16.238489	14.758967	13.448030	12.293388	11.283696	10.408978	9.661060	9.033957	8.524210	8.131136	7.856967	7.706874	7.688624	7.812282	8.089602	8.533316	9.156303	9.970715	10.987059	12.213383	13.654520	15.311502	17.181164	19.255939	21.523891	23.968941	26.571312	29.308105	32.154026	35.082169	38.064835	41.074291	44.083504	47.066738	
69.814064	64.748894	59.836937	55.106270	50.580429	46.278313	42.214287	38.398315	34.836266	31.530186	28.478710	25.677448	23.119453	20.795626	18.695179	16.806076	15.115467	13.610126	12.276899	11.103131	10.077124	9.188566	8.428974	7.792074	7.274137	6.874240	6.594406	6.439610	6.417647	6.538609	6.814476	7.258335	7.883592	8.703068	9.728092	10.967644	12.427573	14.109978	16.012753	18.129333	20.448692	22.955494	25.630497	28.451092	31.391966	34.425865	37.524422	40.658897	43.800941	46.923233	
69.748268	64.614685	59.632999	54.832504	50.237843	45.868866	41.740749	37.864109	34.245255	30.886566	27.786842	24.941748	22.344280	19.985203	17.853539	15.936997	14.222454	12.696390	11.345344	10.156359	9.117443	8.218006	7.449296	6.804794	6.280547	5.875428	5.591277	5.432909	5.407977	5.526669	5.801016	6.244384	6.870553	7.692876	8.723344	9.971717	11.444714	13.145357	15.072481	17.220436	19.579018	22.133600	24.865471	27.752338	30.768951	33.887871	37.080227	40.316528	43.567398	46.804276	
69.698593	64.512802	59.477417	54.622730	49.974312	45.552834	41.374176	37.449516	33.785614	30.385120	27.247028	24.367088	21.738264	19.351254	17.194918	15.256771	13.523476	11.981272	10.616445	9.415784	8.367054	7.459427	6.683928	6.033832	5.504992	5.096109	4.808868	4.647949	4.620887	4.737768	5.010772	5.453336	6.079545	6.903135	7.936620	9.190390	10.671888	12.384931	14.329174	16.499771	18.887291	21.477764	24.253002	27.191067	30.266853	33.452850	36.719864	40.037853	43.376671	46.706806	
69.661362	64.436005	59.359554	54.463139	49.773094	45.310795	41.092720	37.130524	33.431366	29.998169	26.830103	23.922997	21.269825	18.861217	16.685925	14.731312	12.983850	11.429581	10.054579	8.845423	7.789667	6.876286	6.096111	5.442241	4.910368	4.499046	4.209826	4.047274	4.018827	4.134490	4.406375	4.848096	5.473838	6.297642	7.332410	8.589025	10.075529	11.796396	13.751987	15.938179	18.346218	20.962767	23.770142	26.746792	29.867821	33.105736	36.431179	39.813732	43.222679	46.627808	
